IMG-20240711-WA0015.jpg, Time: 0.13s, Before: 0.41527748107910156 MB, After: 0.41527748107910156 MB, Compression: 0.00%
IMG-20240711-WA0017.jpg, Time: 0.11s, Before: 1.0310230255126953 MB, After: 1.0310230255126953 MB, Compression: 0.00%
IMG-20240711-WA0019.jpg, Time: 0.11s, Before: 0.9636573791503906 MB, After: 0.9636573791503906 MB, Compression: 0.00%
IMG-20240711-WA0021.jpg, Time: 0.09s, Before: 0.7556657791137695 MB, After: 0.7556657791137695 MB, Compression: 0.00%
IMG-20240711-WA0023.jpg, Time: 0.10s, Before: 0.8044395446777344 MB, After: 0.8044395446777344 MB, Compression: 0.00%
IMG-20240711-WA0024.jpg, Time: 0.01s, Before: 0.12334632873535156 MB, After: 0.1230783462524414 MB, Compression: 0.22%
IMG-20240711-WA0028.jpg, Time: 0.01s, Before: 0.10953330993652344 MB, After: 0.10953330993652344 MB, Compression: 0.00%
IMG-20240711-WA0030.jpg, Time: 0.01s, Before: 0.11376476287841797 MB, After: 0.11362648010253906 MB, Compression: 0.12%
IMG-20240711-WA0031.jpg, Time: 0.02s, Before: 0.11884498596191406 MB, After: 0.11884498596191406 MB, Compression: 0.00%
IMG-20240711-WA0032.jpg, Time: 0.02s, Before: 0.11730098724365234 MB, After: 0.11730098724365234 MB, Compression: 0.00%
IMG-20240711-WA0033.jpg, Time: 0.02s, Before: 0.115447998046875 MB, After: 0.1153116226196289 MB, Compression: 0.12%
IMG-20240711-WA0034.jpg, Time: 0.01s, Before: 0.11643409729003906 MB, After: 0.11643409729003906 MB, Compression: 0.00%
IMG-20240711-WA0035.jpg, Time: 0.02s, Before: 0.11189842224121094 MB, After: 0.11189842224121094 MB, Compression: 0.00%
IMG-20240711-WA0038.jpg, Time: 0.02s, Before: 0.1131734848022461 MB, After: 0.1131734848022461 MB, Compression: 0.00%
IMG-20240711-WA0040.jpg, Time: 0.09s, Before: 0.7943534851074219 MB, After: 0.7943534851074219 MB, Compression: 0.00%
IMG-20240711-WA0042.jpg, Time: 0.10s, Before: 0.6932134628295898 MB, After: 0.6932134628295898 MB, Compression: 0.00%
IMG-20240711-WA0044.jpg, Time: 0.10s, Before: 0.7468461990356445 MB, After: 0.7468461990356445 MB, Compression: 0.00%
IMG-20240711-WA0050.jpg, Time: 0.10s, Before: 0.5956668853759766 MB, After: 0.5956668853759766 MB, Compression: 0.00%
IMG-20240711-WA0051.jpg, Time: 0.10s, Before: 0.689788818359375 MB, After: 0.689788818359375 MB, Compression: 0.00%
IMG-20240711-WA0052.jpg, Time: 0.10s, Before: 0.6722078323364258 MB, After: 0.6722078323364258 MB, Compression: 0.00%
IMG-20240711-WA0054.jpg, Time: 0.11s, Before: 0.7018213272094727 MB, After: 0.7018213272094727 MB, Compression: 0.00%
IMG-20240711-WA0059.jpg, Time: 0.10s, Before: 0.7391433715820312 MB, After: 0.7391433715820312 MB, Compression: 0.00%
IMG-20240711-WA0062.jpg, Time: 0.11s, Before: 0.8185005187988281 MB, After: 0.8185005187988281 MB, Compression: 0.00%
IMG-20240711-WA0067.jpg, Time: 0.10s, Before: 0.6556644439697266 MB, After: 0.6556644439697266 MB, Compression: 0.00%
IMG-20240711-WA0068.jpg, Time: 0.11s, Before: 0.7720174789428711 MB, After: 0.7720174789428711 MB, Compression: 0.00%
IMG-20240711-WA0070.jpg, Time: 0.11s, Before: 1.0272712707519531 MB, After: 1.0272712707519531 MB, Compression: 0.00%
IMG-20240711-WA0071.jpg, Time: 0.10s, Before: 0.7526473999023438 MB, After: 0.7526473999023438 MB, Compression: 0.00%
IMG-20240711-WA0072.jpg, Time: 0.10s, Before: 0.7086095809936523 MB, After: 0.7086095809936523 MB, Compression: 0.00%
IMG-20240711-WA0074.jpg, Time: 0.10s, Before: 0.6881141662597656 MB, After: 0.6881141662597656 MB, Compression: 0.00%
IMG-20240712-WA0000.jpg, Time: 0.02s, Before: 0.20648193359375 MB, After: 0.20648193359375 MB, Compression: 0.00%
IMG-20240712-WA0002.jpg, Time: 0.02s, Before: 0.2928333282470703 MB, After: 0.27957725524902344 MB, Compression: 4.53%
IMG-20240713-WA0011.jpg, Time: 0.03s, Before: 0.19451522827148438 MB, After: 0.19301509857177734 MB, Compression: 0.77%
IMG-20240716-WA0002.jpg, Time: 0.10s, Before: 0.6719160079956055 MB, After: 0.6719160079956055 MB, Compression: 0.00%
IMG-20240717-WA0002.jpg, Time: 0.09s, Before: 0.34810352325439453 MB, After: 0.34609413146972656 MB, Compression: 0.58%
IMG-20240717-WA0003.jpg, Time: 0.08s, Before: 0.3419771194458008 MB, After: 0.3412351608276367 MB, Compression: 0.22%
IMG-20240717-WA0006.jpg, Time: 0.09s, Before: 0.3436918258666992 MB, After: 0.34122180938720703 MB, Compression: 0.72%
IMG-20240717-WA0007.jpg, Time: 0.09s, Before: 0.3770017623901367 MB, After: 0.3770017623901367 MB, Compression: 0.00%
IMG-20240717-WA0010.jpg, Time: 0.09s, Before: 0.37250709533691406 MB, After: 0.3715372085571289 MB, Compression: 0.26%
IMG-20240717-WA0011.jpg, Time: 0.09s, Before: 0.34669971466064453 MB, After: 0.34543800354003906 MB, Compression: 0.36%
IMG-20240717-WA0014.jpg, Time: 0.08s, Before: 0.2752981185913086 MB, After: 0.2702312469482422 MB, Compression: 1.84%
IMG-20240717-WA0015.jpg, Time: 0.08s, Before: 0.3556699752807617 MB, After: 0.3556699752807617 MB, Compression: 0.00%
IMG-20240717-WA0018.jpg, Time: 0.09s, Before: 0.31009578704833984 MB, After: 0.30669403076171875 MB, Compression: 1.10%
IMG-20240717-WA0019.jpg, Time: 0.09s, Before: 0.3361635208129883 MB, After: 0.33413124084472656 MB, Compression: 0.60%
IMG-20240717-WA0022.jpg, Time: 0.09s, Before: 0.35140132904052734 MB, After: 0.35140132904052734 MB, Compression: 0.00%
IMG-20240717-WA0023.jpg, Time: 0.09s, Before: 0.3194875717163086 MB, After: 0.3188962936401367 MB, Compression: 0.19%
IMG-20240717-WA0026.jpg, Time: 0.09s, Before: 0.4171905517578125 MB, After: 0.4171905517578125 MB, Compression: 0.00%
IMG-20240717-WA0027.jpg, Time: 0.09s, Before: 0.39059925079345703 MB, After: 0.39059925079345703 MB, Compression: 0.00%
IMG-20240717-WA0030.jpg, Time: 0.09s, Before: 0.32923126220703125 MB, After: 0.32671070098876953 MB, Compression: 0.77%
IMG-20240717-WA0031.jpg, Time: 0.09s, Before: 0.40654659271240234 MB, After: 0.40654659271240234 MB, Compression: 0.00%
IMG-20240717-WA0034.jpg, Time: 0.06s, Before: 0.4589366912841797 MB, After: 0.4586019515991211 MB, Compression: 0.07%
IMG-20240717-WA0037.jpg, Time: 0.06s, Before: 0.5413017272949219 MB, After: 0.5413017272949219 MB, Compression: 0.00%
IMG-20240717-WA0038.jpg, Time: 0.06s, Before: 0.5242691040039062 MB, After: 0.5242691040039062 MB, Compression: 0.00%
IMG-20240717-WA0041.jpg, Time: 0.06s, Before: 0.5085725784301758 MB, After: 0.5085725784301758 MB, Compression: 0.00%
IMG-20240717-WA0042.jpg, Time: 0.06s, Before: 0.45253753662109375 MB, After: 0.45253753662109375 MB, Compression: 0.00%
IMG-20240717-WA0045.jpg, Time: 0.06s, Before: 0.3945779800415039 MB, After: 0.3945779800415039 MB, Compression: 0.00%
IMG-20240717-WA0046.jpg, Time: 0.06s, Before: 0.5927257537841797 MB, After: 0.5927257537841797 MB, Compression: 0.00%
IMG-20240717-WA0049.jpg, Time: 0.07s, Before: 0.9563760757446289 MB, After: 0.9563760757446289 MB, Compression: 0.00%
IMG-20240717-WA0050.jpg, Time: 0.06s, Before: 0.5787830352783203 MB, After: 0.5787830352783203 MB, Compression: 0.00%
IMG-20240717-WA0052.jpg, Time: 0.05s, Before: 0.37438488006591797 MB, After: 0.3733501434326172 MB, Compression: 0.28%
IMG-20240717-WA0054.jpg, Time: 0.06s, Before: 0.38079357147216797 MB, After: 0.38079357147216797 MB, Compression: 0.00%
IMG-20240719-WA0000.jpg, Time: 0.02s, Before: 0.29209136962890625 MB, After: 0.28017616271972656 MB, Compression: 4.08%
IMG-20240720-WA0003.jpg, Time: 0.00s, Before: 0.06700992584228516 MB, After: 0.06357765197753906 MB, Compression: 5.12%
IMG-20240720-WA0006.jpg, Time: 0.01s, Before: 0.1312103271484375 MB, After: 0.12818050384521484 MB, Compression: 2.31%
IMG-20240721-WA0000.jpg, Time: 0.02s, Before: 0.24522876739501953 MB, After: 0.22585296630859375 MB, Compression: 7.90%
IMG-20240722-WA0012.jpg, Time: 0.02s, Before: 0.09926605224609375 MB, After: 0.09926605224609375 MB, Compression: 0.00%
IMG-20240723-WA0000.jpg, Time: 0.01s, Before: 0.03722381591796875 MB, After: 0.035633087158203125 MB, Compression: 4.27%
IMG-20240723-WA0001.jpg, Time: 0.00s, Before: 0.1931438446044922 MB, After: 0.1931438446044922 MB, Compression: 0.00%
IMG-20240723-WA0004.jpg, Time: 0.02s, Before: 0.3611116409301758 MB, After: 0.2312908172607422 MB, Compression: 35.95%
IMG-20240724-WA0002.jpg, Time: 0.01s, Before: 0.02943897247314453 MB, After: 0.027235031127929688 MB, Compression: 7.49%
IMG-20240724-WA0012.jpg, Time: 0.01s, Before: 0.1234273910522461 MB, After: 0.1234273910522461 MB, Compression: 0.00%
IMG-20240724-WA0013.jpg, Time: 0.05s, Before: 0.46724891662597656 MB, After: 0.46724891662597656 MB, Compression: 0.00%
IMG-20240724-WA0017.jpg, Time: 0.08s, Before: 0.49494361877441406 MB, After: 0.49494361877441406 MB, Compression: 0.00%
IMG-20240724-WA0019.jpg, Time: 0.10s, Before: 0.7916288375854492 MB, After: 0.7916288375854492 MB, Compression: 0.00%
IMG-20240724-WA0021.jpg, Time: 0.11s, Before: 0.6703042984008789 MB, After: 0.6703042984008789 MB, Compression: 0.00%
IMG-20240724-WA0023.jpg, Time: 0.09s, Before: 0.4349203109741211 MB, After: 0.4349203109741211 MB, Compression: 0.00%
IMG-20240724-WA0025.jpg, Time: 0.08s, Before: 0.4644155502319336 MB, After: 0.4644155502319336 MB, Compression: 0.00%
IMG-20240724-WA0027.jpg, Time: 0.08s, Before: 0.445831298828125 MB, After: 0.445831298828125 MB, Compression: 0.00%
IMG-20240724-WA0029.jpg, Time: 0.08s, Before: 0.43811988830566406 MB, After: 0.43811988830566406 MB, Compression: 0.00%
IMG-20240724-WA0034.jpg, Time: 0.10s, Before: 0.7274398803710938 MB, After: 0.7274398803710938 MB, Compression: 0.00%
IMG-20240724-WA0036.jpg, Time: 0.10s, Before: 0.7001810073852539 MB, After: 0.7001810073852539 MB, Compression: 0.00%
IMG-20240724-WA0039.jpg, Time: 0.10s, Before: 0.4252748489379883 MB, After: 0.4252748489379883 MB, Compression: 0.00%
IMG-20240724-WA0041.jpg, Time: 0.09s, Before: 0.8584842681884766 MB, After: 0.8584842681884766 MB, Compression: 0.00%
IMG-20240727-WA0005.jpg, Time: 0.02s, Before: 0.10166454315185547 MB, After: 0.09767341613769531 MB, Compression: 3.93%
IMG-20240728-WA0018.jpg, Time: 0.02s, Before: 0.2581453323364258 MB, After: 0.2581453323364258 MB, Compression: 0.00%
IMG-20240728-WA0019.jpg, Time: 0.02s, Before: 0.23811912536621094 MB, After: 0.23811912536621094 MB, Compression: 0.00%
IMG-20240728-WA0021.jpg, Time: 0.03s, Before: 0.2888641357421875 MB, After: 0.2652473449707031 MB, Compression: 8.18%
IMG-20240728-WA0022.jpg, Time: 0.02s, Before: 0.2955350875854492 MB, After: 0.2724132537841797 MB, Compression: 7.82%
IMG-20240729-WA0001.jpg, Time: 0.01s, Before: 0.07168292999267578 MB, After: 0.06768512725830078 MB, Compression: 5.58%
IMG-20240729-WA0004.jpg, Time: 0.01s, Before: 0.045670509338378906 MB, After: 0.04361534118652344 MB, Compression: 4.50%
IMG-20240729-WA0017.jpg, Time: 0.01s, Before: 0.0733346939086914 MB, After: 0.0733346939086914 MB, Compression: 0.00%
IMG-20240729-WA0022.jpg, Time: 0.01s, Before: 0.04938697814941406 MB, After: 0.04476642608642578 MB, Compression: 9.36%
IMG-20240731-WA0003.jpg, Time: 0.12s, Before: 0.3984699249267578 MB, After: 0.3984699249267578 MB, Compression: 0.00%
IMG-20240731-WA0004.jpg, Time: 0.09s, Before: 0.5559825897216797 MB, After: 0.5559825897216797 MB, Compression: 0.00%
IMG-20240731-WA0006.jpg, Time: 0.10s, Before: 0.5691928863525391 MB, After: 0.5691928863525391 MB, Compression: 0.00%
IMG-20240731-WA0009.jpg, Time: 0.10s, Before: 0.6067752838134766 MB, After: 0.6067752838134766 MB, Compression: 0.00%
IMG-20240731-WA0012.jpg, Time: 0.67s, Before: 0.602604866027832 MB, After: 0.602604866027832 MB, Compression: 0.00%
IMG-20240731-WA0013.jpg, Time: 0.10s, Before: 0.6213970184326172 MB, After: 0.6213970184326172 MB, Compression: 0.00%
IMG-20240731-WA0014.jpg, Time: 0.10s, Before: 0.6268367767333984 MB, After: 0.6268367767333984 MB, Compression: 0.00%
IMG-20240805-WA0000.jpg, Time: 0.01s, Before: 0.07224369049072266 MB, After: 0.07224369049072266 MB, Compression: 0.00%
IMG-20240807-WA0006.jpg, Time: 0.01s, Before: 0.04456615447998047 MB, After: 0.04156208038330078 MB, Compression: 6.74%
IMG-20240807-WA0007.jpg, Time: 0.01s, Before: 0.07046031951904297 MB, After: 0.06658363342285156 MB, Compression: 5.50%
IMG-20240808-WA0000.jpg, Time: 0.02s, Before: 0.33228397369384766 MB, After: 0.33228397369384766 MB, Compression: 0.00%
IMG-20240808-WA0019.jpg, Time: 0.02s, Before: 0.08390235900878906 MB, After: 0.0810556411743164 MB, Compression: 3.39%
IMG-20240810-WA0003.jpg, Time: 0.09s, Before: 0.48030662536621094 MB, After: 0.48030662536621094 MB, Compression: 0.00%
IMG-20240811-WA0000.jpg, Time: 0.01s, Before: 0.04646873474121094 MB, After: 0.040505409240722656 MB, Compression: 12.83%
IMG-20240811-WA0002.jpg, Time: 0.03s, Before: 0.4268054962158203 MB, After: 0.4073925018310547 MB, Compression: 4.55%
IMG-20240811-WA0005.jpg, Time: 0.10s, Before: 0.6319942474365234 MB, After: 0.6319942474365234 MB, Compression: 0.00%
IMG-20240811-WA0009.jpg, Time: 0.09s, Before: 0.5490732192993164 MB, After: 0.5490732192993164 MB, Compression: 0.00%
IMG-20240811-WA0011.jpg, Time: 0.10s, Before: 0.6078939437866211 MB, After: 0.6078939437866211 MB, Compression: 0.00%
IMG-20240811-WA0013.jpg, Time: 0.10s, Before: 0.6106548309326172 MB, After: 0.6106548309326172 MB, Compression: 0.00%
IMG-20240811-WA0015.jpg, Time: 0.10s, Before: 0.6136398315429688 MB, After: 0.6136398315429688 MB, Compression: 0.00%
IMG-20240811-WA0017.jpg, Time: 0.10s, Before: 0.6088438034057617 MB, After: 0.6088438034057617 MB, Compression: 0.00%
IMG-20240811-WA0018.jpg, Time: 0.02s, Before: 0.2898416519165039 MB, After: 0.264007568359375 MB, Compression: 8.91%
IMG-20240815-WA0004.jpg, Time: 0.02s, Before: 0.21924209594726562 MB, After: 0.1758880615234375 MB, Compression: 19.77%
IMG-20240819-WA0005.jpg, Time: 0.10s, Before: 0.4135770797729492 MB, After: 0.4109611511230469 MB, Compression: 0.63%
IMG-20240819-WA0008.jpg, Time: 0.09s, Before: 0.37532711029052734 MB, After: 0.37149524688720703 MB, Compression: 1.02%
IMG-20240819-WA0010.jpg, Time: 0.09s, Before: 0.3792133331298828 MB, After: 0.37566661834716797 MB, Compression: 0.94%
IMG-20240819-WA0018.jpg, Time: 0.10s, Before: 0.4627189636230469 MB, After: 0.4627189636230469 MB, Compression: 0.00%
IMG-20240819-WA0020.jpg, Time: 0.10s, Before: 0.6700830459594727 MB, After: 0.6700830459594727 MB, Compression: 0.00%
IMG-20240819-WA0022.jpg, Time: 0.09s, Before: 0.5042190551757812 MB, After: 0.5042190551757812 MB, Compression: 0.00%
IMG-20240819-WA0024.jpg, Time: 0.10s, Before: 0.7585792541503906 MB, After: 0.7585792541503906 MB, Compression: 0.00%
IMG-20240819-WA0026.jpg, Time: 0.09s, Before: 0.5209074020385742 MB, After: 0.5209074020385742 MB, Compression: 0.00%
IMG-20240819-WA0028.jpg, Time: 0.11s, Before: 1.0575847625732422 MB, After: 1.0575847625732422 MB, Compression: 0.00%
IMG-20240819-WA0030.jpg, Time: 0.10s, Before: 0.6777486801147461 MB, After: 0.6777486801147461 MB, Compression: 0.00%
IMG-20240819-WA0032.jpg, Time: 0.10s, Before: 0.551966667175293 MB, After: 0.551966667175293 MB, Compression: 0.00%
IMG-20240819-WA0034.jpg, Time: 0.09s, Before: 0.5091257095336914 MB, After: 0.5091257095336914 MB, Compression: 0.00%
IMG-20240819-WA0045.jpg, Time: 0.10s, Before: 0.6979122161865234 MB, After: 0.6979122161865234 MB, Compression: 0.00%
IMG-20240819-WA0049.jpg, Time: 0.10s, Before: 0.6817150115966797 MB, After: 0.6817150115966797 MB, Compression: 0.00%
IMG-20240819-WA0052.jpg, Time: 0.09s, Before: 0.4261913299560547 MB, After: 0.4261913299560547 MB, Compression: 0.00%
IMG-20240819-WA0053.jpg, Time: 0.09s, Before: 0.607208251953125 MB, After: 0.607208251953125 MB, Compression: 0.00%
IMG-20240819-WA0055.jpg, Time: 0.09s, Before: 0.40033817291259766 MB, After: 0.40033817291259766 MB, Compression: 0.00%
IMG-20240819-WA0057.jpg, Time: 0.10s, Before: 0.7275543212890625 MB, After: 0.7275543212890625 MB, Compression: 0.00%
IMG-20240819-WA0060.jpg, Time: 0.09s, Before: 0.5543966293334961 MB, After: 0.5543966293334961 MB, Compression: 0.00%
IMG-20240819-WA0061.jpg, Time: 0.10s, Before: 0.7129135131835938 MB, After: 0.7129135131835938 MB, Compression: 0.00%
IMG-20240819-WA0064.jpg, Time: 0.09s, Before: 0.44544315338134766 MB, After: 0.44544315338134766 MB, Compression: 0.00%
IMG-20240819-WA0065.jpg, Time: 0.09s, Before: 0.4156074523925781 MB, After: 0.4156074523925781 MB, Compression: 0.00%
IMG-20240819-WA0068.jpg, Time: 0.09s, Before: 0.4381542205810547 MB, After: 0.4381542205810547 MB, Compression: 0.00%
IMG-20240819-WA0069.jpg, Time: 0.09s, Before: 0.5156192779541016 MB, After: 0.5156192779541016 MB, Compression: 0.00%
IMG-20240821-WA0017.jpg, Time: 0.10s, Before: 0.5469303131103516 MB, After: 0.5469303131103516 MB, Compression: 0.00%
IMG-20240821-WA0019.jpg, Time: 0.10s, Before: 0.6205968856811523 MB, After: 0.6205968856811523 MB, Compression: 0.00%
IMG-20240821-WA0021.jpg, Time: 0.10s, Before: 0.5638628005981445 MB, After: 0.5638628005981445 MB, Compression: 0.00%
IMG-20240821-WA0024.jpg, Time: 0.10s, Before: 0.6270761489868164 MB, After: 0.6270761489868164 MB, Compression: 0.00%
IMG-20240821-WA0026.jpg, Time: 0.09s, Before: 0.48648643493652344 MB, After: 0.48648643493652344 MB, Compression: 0.00%
IMG-20240821-WA0028.jpg, Time: 0.09s, Before: 0.4582052230834961 MB, After: 0.4582052230834961 MB, Compression: 0.00%
IMG-20240823-WA0002.jpg, Time: 0.01s, Before: 0.057419776916503906 MB, After: 0.057419776916503906 MB, Compression: 0.00%
IMG-20240824-WA0003.jpg, Time: 0.01s, Before: 0.0374298095703125 MB, After: 0.036945343017578125 MB, Compression: 1.29%
IMG-20240825-WA0003.jpg, Time: 0.09s, Before: 0.5355195999145508 MB, After: 0.5355195999145508 MB, Compression: 0.00%
IMG-20240825-WA0005.jpg, Time: 0.09s, Before: 0.5722341537475586 MB, After: 0.5722341537475586 MB, Compression: 0.00%
IMG-20240825-WA0006.jpg, Time: 0.10s, Before: 0.5523862838745117 MB, After: 0.5523862838745117 MB, Compression: 0.00%
IMG-20240825-WA0009.jpg, Time: 0.09s, Before: 0.4173717498779297 MB, After: 0.4173717498779297 MB, Compression: 0.00%
IMG-20240825-WA0010.jpg, Time: 0.09s, Before: 0.505131721496582 MB, After: 0.505131721496582 MB, Compression: 0.00%
IMG-20240825-WA0013.jpg, Time: 0.10s, Before: 0.6165399551391602 MB, After: 0.6165399551391602 MB, Compression: 0.00%
IMG-20240825-WA0014.jpg, Time: 0.09s, Before: 0.46189212799072266 MB, After: 0.46189212799072266 MB, Compression: 0.00%
IMG-20240825-WA0016.jpg, Time: 0.10s, Before: 0.6067523956298828 MB, After: 0.6067523956298828 MB, Compression: 0.00%
IMG-20240825-WA0019.jpg, Time: 0.09s, Before: 0.5563564300537109 MB, After: 0.5563564300537109 MB, Compression: 0.00%
IMG-20240825-WA0021.jpg, Time: 0.09s, Before: 0.6007728576660156 MB, After: 0.6007728576660156 MB, Compression: 0.00%
IMG-20240825-WA0022.jpg, Time: 0.09s, Before: 0.6441450119018555 MB, After: 0.6433305740356445 MB, Compression: 0.13%
IMG-20240825-WA0025.jpg, Time: 0.09s, Before: 0.4514303207397461 MB, After: 0.4514303207397461 MB, Compression: 0.00%
IMG-20240825-WA0026.jpg, Time: 0.08s, Before: 0.49283313751220703 MB, After: 0.49283313751220703 MB, Compression: 0.00%
IMG-20240826-WA0005.jpg, Time: 0.09s, Before: 0.5054426193237305 MB, After: 0.5054426193237305 MB, Compression: 0.00%
IMG-20240826-WA0007.jpg, Time: 0.08s, Before: 0.47277164459228516 MB, After: 0.47277164459228516 MB, Compression: 0.00%
IMG-20240826-WA0009.jpg, Time: 0.10s, Before: 0.6804361343383789 MB, After: 0.6804361343383789 MB, Compression: 0.00%
IMG-20240826-WA0011.jpg, Time: 0.10s, Before: 0.6812496185302734 MB, After: 0.6812496185302734 MB, Compression: 0.00%
IMG-20240826-WA0013.jpg, Time: 0.10s, Before: 0.5559511184692383 MB, After: 0.5559511184692383 MB, Compression: 0.00%
IMG-20240826-WA0015.jpg, Time: 0.09s, Before: 0.4647197723388672 MB, After: 0.4647197723388672 MB, Compression: 0.00%
IMG-20240826-WA0017.jpg, Time: 0.08s, Before: 0.4475841522216797 MB, After: 0.4475841522216797 MB, Compression: 0.00%
IMG-20240826-WA0019.jpg, Time: 0.08s, Before: 0.6576013565063477 MB, After: 0.6576013565063477 MB, Compression: 0.00%
IMG-20240826-WA0021.jpg, Time: 0.09s, Before: 0.4898967742919922 MB, After: 0.4898967742919922 MB, Compression: 0.00%
IMG-20240826-WA0023.jpg, Time: 0.10s, Before: 0.4998769760131836 MB, After: 0.4998769760131836 MB, Compression: 0.00%
IMG-20240826-WA0025.jpg, Time: 0.62s, Before: 0.5192804336547852 MB, After: 0.5192804336547852 MB, Compression: 0.00%
IMG-20240826-WA0027.jpg, Time: 0.10s, Before: 0.4157285690307617 MB, After: 0.4157285690307617 MB, Compression: 0.00%
